Source,Target,Effect,SE,|Effect|/SE,P_empirical,p.adjusted
D3MIT178,ROI.L2.4.BMD,-0.563222062865074,0.138494402610023,4.06674964656162,3.3003300330033e-05,0.0033003300330033
D14Mit75,pQCT.fem.dens,0.438353693607384,0.107830684985639,4.06520364463756,6.6006600660066e-05,0.0066006600660066
D8Mit124,pQCT.fem.dens,0.506346544690665,0.124602543363238,4.06369349311414,9.9009900990099e-05,0.0099009900990099
D4Mit111,D2MIT113,-0.936483413993934,0.230472248094336,4.06332398688894,0,< 0.00323
D15MIT143,Tb.Th,0.329455240262727,0.0811302943590699,4.06081652809751,9.9009900990099e-05,0.0099009900990099
D8Mit92,endo.c,-0.456795924284633,0.112527995716463,4.05939803136298,3.3003300330033e-05,0.0033003300330033
D7Mit75,BV.TV.TRABECULAR,0.481820778590604,0.118726267275678,4.05824919494719,9.9009900990099e-05,0.0099009900990099
D18Mit64,BV.TV.TRABECULAR,-0.452054069616254,0.11160819706019,4.0503662053824,9.9009900990099e-05,0.0098019801980198
D1Mit64,cort.thick,0.434575062795562,0.107498032054014,4.04263273003179,3.3003300330033e-05,0.0033003300330033
D6Mit52,pctFat,0.482288473837925,0.119316233279704,4.04210274311404,9.9009900990099e-05,0.0099009900990099
D2MIT285,Tb.Th,0.34546746256146,0.0854799621958595,4.04150228529458,9.9009900990099e-05,0.0099009900990099
D17Mit20,Tb.N,-0.46360080406695,0.114711219474167,4.04145999137733,6.6006600660066e-05,0.00653465346534653
D16Mit60,ROI.L2.4.BMD,0.488601354895068,0.120929063034713,4.04039643269885,3.3003300330033e-05,0.0033003300330033
D4Mit170,pctFat,-0.548033463516656,0.135704403964521,4.03843536028453,9.9009900990099e-05,0.0099009900990099
D5MIT88,Femur.Length,0.435607412701453,0.108095531481785,4.02983737375728,3.3003300330033e-05,0.0033003300330033
D1Mit17,BMD.g.cm2,0.469586458359938,0.116575435238603,4.02817675438058,3.3003300330033e-05,0.0033003300330033
D16Mit189,BV.TV.TRABECULAR,0.49443827247279,0.122794615440841,4.02654685384795,9.9009900990099e-05,0.0098019801980198
D7Mit75,peri.c,0.495860422927392,0.123222214823471,4.02411548630062,6.6006600660066e-05,0.0066006600660066
D4Mit42,pctFat,-0.469142113328615,0.11658501577733,4.02403439413388,9.9009900990099e-05,0.0099009900990099
D19Mit40,Femur.Length,-0.389025143321744,0.0966809614387912,4.02380300663473,6.6006600660066e-05,0.00653465346534653
D14Mit5,BV.CORTICAL,0.491522808366353,0.122175075832141,4.02310213452756,3.3003300330033e-05,0.00326732673267327
D1Mit14,BV.CORTICAL,0.516562274222318,0.128561676944005,4.01801132733595,3.3003300330033e-05,0.0033003300330033
D8Mit92,D9Mit1001,-0.63045781141113,0.156957987811218,4.01672970074908,0,< 0.00323
D1Mit64,BMD.g.cm2,0.444712860493736,0.110745838118933,4.01561691208788,3.3003300330033e-05,0.0033003300330033
D1Mit17,C.Th,0.468276836475964,0.116648384305788,4.01443054066142,0,< 0.00323
D9Mit12,D6Mit86,-1.24896709147296,0.31145121989796,4.01015315297899,0,< 0.00323
D7Mit259,BV.TV.TRABECULAR,0.541640752214515,0.135169969704627,4.00710863069738,9.9009900990099e-05,0.0099009900990099
D5Mit95,peri.c,-0.4762279416457,0.118966558921998,4.00304040026865,6.6006600660066e-05,0.0066006600660066
D10Mit77,Tb.Th,-0.34458917791766,0.0861337125589614,4.00063073656296,0.000198019801980198,0.0198019801980198
D8Mit92,Tb.Th,-0.35706739320535,0.0892699686148461,3.99986018529828,0.000198019801980198,0.0198019801980198
D9Mit253,cort.thick,0.433118468800212,0.108307448962981,3.99897212008244,3.3003300330033e-05,0.0033003300330033
D10Mit126,Femur.Length,-0.444396753650197,0.111137509933548,3.99862075293852,6.6006600660066e-05,0.0066006600660066
D14Mit5,BV.TV,0.464917594783903,0.1163240136286,3.99674650384998,0.000132013201320132,0.0130693069306931
D15MIT143,ROI.L2.4.BMD,0.487639219542933,0.12227891690026,3.98792557134512,3.3003300330033e-05,0.0033003300330033
D19Mit40,Tb.N,-0.439963402533864,0.110493670150591,3.9817973458049,9.9009900990099e-05,0.0098019801980198
D13Mit125,BV.TV,0.438534062949958,0.110174032579776,3.98037588968544,0.000132013201320132,0.0132013201320132
D8Mit92,cort.thick,0.472384911543045,0.11868042832601,3.98031013374356,3.3003300330033e-05,0.0033003300330033
D5MIT88,peri.c,0.496623652392139,0.124787542151401,3.97975345799824,6.6006600660066e-05,0.0066006600660066
D18Mit123,peri.c,0.446612141494355,0.112264570024223,3.9782109475678,6.6006600660066e-05,0.0066006600660066
D4MIT104,C.Th,0.465708608130203,0.117076116459961,3.97782760661923,3.3003300330033e-05,0.0033003300330033
D2Mit395,Tb.N,-0.449096964123322,0.112906570813315,3.97759812283983,9.9009900990099e-05,0.0099009900990099
D1Mit540,D19MIT108,-1.37004753649796,0.344726400607776,3.97430406862508,0,< 0.00323
D14MIT60,BV.TV,0.455276344146288,0.114576603367461,3.97355420535693,0.000132013201320132,0.0130693069306931
D19MIT88,Tb.Th,-0.333483499013745,0.0839454057098673,3.97262359022164,0.000198019801980198,0.0196039603960396
D5Mit95,STIFFNESS,-0.460462273260014,0.116029573343988,3.96849061829179,3.3003300330033e-05,0.0033003300330033
D5MIT88,TV,0.511882332366689,0.129098737957126,3.96504520854949,9.9009900990099e-05,0.0099009900990099
D14MIT60,Tb.Th,0.342713457359084,0.0864601312731315,3.96383225785809,0.000198019801980198,0.0196039603960396
D11MIT30,BV.TV.TRABECULAR,0.451482845238593,0.113905226186667,3.963671030324,9.9009900990099e-05,0.0099009900990099
D9Mit12,BV.TV,-0.44648296585643,0.112682409271652,3.96231291771601,0.000132013201320132,0.0132013201320132
D2Mit395,body.weight,0.464671786879565,0.117413054704912,3.95758195753786,0.000165016501650165,0.0165016501650165
D1Mit14,body.weight,0.508931710631848,0.128653697403767,3.95582653978935,0.000165016501650165,0.0165016501650165
D4Mit15,ROI.L2.4.BMD,0.45991097703987,0.116394869811936,3.95129938100338,6.6006600660066e-05,0.0066006600660066
D18Mit123,pctFat,0.442381802400355,0.111993401647438,3.95007023532511,0.000165016501650165,0.0165016501650165
D16Mit189,Tb.N,0.441967231753104,0.11198585436101,3.94663445910168,9.9009900990099e-05,0.0098019801980198
D10Mit126,pctFat,-0.470060841054661,0.119106992090096,3.94654279153565,0.000165016501650165,0.0165016501650165
D1Mit64,C.Th,0.453113969685312,0.114843986968917,3.94547404391272,3.3003300330033e-05,0.0033003300330033
D9Mit1001,Tb.Th,-0.338011636512529,0.0856946178629297,3.94437416190111,0.000198019801980198,0.0198019801980198
D16Mit5,body.weight,0.491888151629857,0.124860838315706,3.93949102268667,0.000165016501650165,0.0165016501650165
sex,Tb.N,-0.314175765099555,0.0797527791638936,3.93937074536196,9.9009900990099e-05,0.0099009900990099
D19Mit68,endo.c,-0.490262822339638,0.12453889219702,3.93662424396746,9.9009900990099e-05,0.0099009900990099
D2Mit395,pQCT.fem.dens,0.341043779852846,0.0866707356557911,3.93493579202196,0.000132013201320132,0.0132013201320132
D5MIT88,STIFFNESS,0.47859699922462,0.121654881664911,3.93405503071284,6.6006600660066e-05,0.0066006600660066
D5Mit200,BV.TV.TRABECULAR,-0.486768325331505,0.123752804370394,3.93339227994057,9.9009900990099e-05,0.0099009900990099
D12Mit60,Femur.Length,0.411673539916904,0.104668174202207,3.93313003742282,9.9009900990099e-05,0.0097029702970297
D5Mit66,BV.TV.TRABECULAR,-0.482084598167772,0.122577589723051,3.93289343718526,9.9009900990099e-05,0.0099009900990099
D2MIT206,STIFFNESS,0.446526462634285,0.113590890755557,3.93100590781694,6.6006600660066e-05,0.0066006600660066
D6Mit52,body.weight,0.471733240954221,0.120192078149087,3.92482806037416,0.000165016501650165,0.0165016501650165
D19Mit68,peri.c,-0.459074742481342,0.116989805117146,3.92405767341568,6.6006600660066e-05,0.0066006600660066
D5Mit200,BV.CORTICAL,0.458101234405761,0.116786701220531,3.92254622845044,3.3003300330033e-05,0.0033003300330033
D18Mit9,body.weight,0.468974124324833,0.119583657082804,3.92172422022601,0.000165016501650165,0.0165016501650165
D9Mit1001,BV.CORTICAL,-0.501543678247764,0.127921269919285,3.92072153883577,3.3003300330033e-05,0.0033003300330033
D2Mit323,cort.thick,0.384373506744856,0.0980766418595214,3.9191136590444,3.3003300330033e-05,0.0033003300330033
D17Mit164,cort.thick,0.439641206030229,0.112306304803188,3.9146618420104,3.3003300330033e-05,0.0033003300330033
D7Mit75,Tb.N,0.423580045230161,0.108257379843887,3.91271288701966,9.9009900990099e-05,0.0099009900990099
D11Mit188,BV.CORTICAL,0.467508984134124,0.119520691929876,3.91153177399957,3.3003300330033e-05,0.0033003300330033
D18Mit147,peri.c,0.457361756289848,0.117002304706557,3.90899783928973,6.6006600660066e-05,0.00653465346534653
D16Mit60,cort.thick,0.367934407456446,0.094173985733365,3.90696437653366,3.3003300330033e-05,0.0033003300330033
D4MIT104,BMD.g.cm2,0.45882917253133,0.117446749802933,3.90669961749652,6.6006600660066e-05,0.0066006600660066
D6Mit74,Femur.Length,-0.40652888107595,0.104099123382405,3.90520945678457,9.9009900990099e-05,0.0099009900990099
D13Mit125,ROI.L2.4.BMD,-0.486493857112152,0.124622649057247,3.90373548301541,6.6006600660066e-05,0.0066006600660066
D8Mit124,ROI.L2.4.BMD,-0.510222150454993,0.130769034446478,3.90170465519359,6.6006600660066e-05,0.0066006600660066
D4Mit170,D4Mit15,-0.706425380229308,0.181172918417188,3.89917757245935,0,< 0.00323
D2Mit395,BV.TV,0.334798769711858,0.0858694900154603,3.89892579601415,0.000132013201320132,0.0132013201320132
D6Mit74,STIFFNESS,-0.438913313303666,0.112577274396103,3.89877367042436,9.9009900990099e-05,0.0099009900990099
D11MIT30,BV.CORTICAL,0.505636184728332,0.129769484174523,3.89641823688161,3.3003300330033e-05,0.0033003300330033
D19MIT17,Femur.Length,-0.379124540902176,0.0973083504564608,3.89611517535496,9.9009900990099e-05,0.0099009900990099
D2Mit395,pctFat,0.459109424956483,0.117847955803922,3.89577758752439,0.000198019801980198,0.0198019801980198
D16Mit5,BV.TV.TRABECULAR,0.504795003885595,0.129586931927777,3.89541596807718,9.9009900990099e-05,0.0099009900990099
D16Mit5,Tb.Th,0.350702870784114,0.0900344379304318,3.8952080875442,0.000198019801980198,0.0198019801980198
D10MIT96,BV.CORTICAL,-0.498180335090706,0.127982135092287,3.89257715329934,3.3003300330033e-05,0.0033003300330033
D8Mit200,STIFFNESS,-0.502334467130598,0.129062654496747,3.89217523139707,9.9009900990099e-05,0.0099009900990099
D4Mit15,D1Mit7,-0.677469103398698,0.174374105752585,3.88514739889157,0,< 0.00323
D14Mit68,TV,0.461200023051647,0.118818389055507,3.88155425029533,0.000132013201320132,0.0132013201320132
D1Mit64,BV.TV,0.423508742771633,0.1091167661456,3.8812435314159,0.000132013201320132,0.0132013201320132
D18Mit64,STIFFNESS,0.341986282318859,0.0881311617151094,3.88042408228267,9.9009900990099e-05,0.0098019801980198
D6Mit74,peri.c,-0.447878770771166,0.115505195385107,3.87756385570268,6.6006600660066e-05,0.0066006600660066
D19Mit40,BMD.g.cm2,-0.412047155074163,0.106352219562641,3.87436347608589,6.6006600660066e-05,0.00653465346534653
D4MIT104,BV.CORTICAL,0.493866638296531,0.127500754704454,3.87344090190925,3.3003300330033e-05,0.0033003300330033
D19Mit68,STIFFNESS,-0.441689977819098,0.114057316496312,3.87252647517249,9.9009900990099e-05,0.0099009900990099
D19MIT88,Tb.N,-0.431038747685784,0.111486307647977,3.86629315096531,9.9009900990099e-05,0.0098019801980198
D11MIT30,Tb.N,0.401758129838473,0.103916568561798,3.86616047275994,9.9009900990099e-05,0.0099009900990099
D10Mit77,endo.c,0.467500567535727,0.120958524783839,3.86496584983309,9.9009900990099e-05,0.0099009900990099
D17Mit164,D4MIT104,-1.32933747049821,0.344163852808829,3.86251333383525,0,< 0.00323
D9Mit151,endo.c,-0.482751773891851,0.125218988689881,3.85526012422476,9.9009900990099e-05,0.0099009900990099
D5MIT88,BMD.g.cm2,0.458175304040659,0.118900142189488,3.85344622473601,9.9009900990099e-05,0.0099009900990099
D3MIT131,Femur.Length,0.36245115435439,0.0941622244903619,3.84922038870789,0.000132013201320132,0.0132013201320132
D1Mit64,endo.c,-0.484713506394806,0.125986218156281,3.84735341284344,9.9009900990099e-05,0.0099009900990099
D2Mit395,BV.TV.TRABECULAR,-0.476400632747375,0.12390036159622,3.84503020499587,9.9009900990099e-05,0.0099009900990099
D14Mit5,body.weight,-0.441297488684404,0.114895279600989,3.84086700704287,0.000231023102310231,0.0228712871287129
D14Mit68,D3Mit57,-0.7262213728659,0.189288003899083,3.83659480741886,0,< 0.00323
D17Mit20,cort.thick,0.445456286935629,0.116129648923981,3.83585321287957,3.3003300330033e-05,0.00326732673267327
D8MIT75,peri.c,-0.444349681200421,0.115930973638098,3.83288147469155,9.9009900990099e-05,0.0099009900990099
D12MIT133,cort.thick,0.410321371313242,0.107055719192587,3.83278328713197,3.3003300330033e-05,0.0033003300330033
D7Mit75,Femur.Length,0.384280898281283,0.100288294520083,3.83176222230332,0.000132013201320132,0.0132013201320132
D14Mit98,body.weight,-0.486948280863771,0.127087829519211,3.83158861636049,0.000231023102310231,0.0231023102310231
D15MIT80,peri.c,0.429311811810112,0.11207723280389,3.8304997462001,0.000132013201320132,0.0132013201320132
D11Mit214,Femur.Length,-0.397382705506056,0.103751184447403,3.83015102548067,0.000132013201320132,0.0132013201320132
D4Mit15,Tb.N,0.429251961453172,0.112097167145943,3.82928464993512,9.9009900990099e-05,0.0099009900990099
D16Mit5,BV.TV,0.437410703396195,0.11427434177712,3.82772454948216,0.000132013201320132,0.0132013201320132
D16Mit5,D6Mit14,-1.17575657325849,0.307339409801398,3.82559650914361,0,< 0.00323
D9Mit253,BV.TV.TRABECULAR,-0.648587207203743,0.169648058239824,3.82313369179189,9.9009900990099e-05,0.0099009900990099
D9Mit151,body.weight,-0.459706264362574,0.120271427760912,3.82224001927064,0.000231023102310231,0.0231023102310231
D15MIT80,TV,0.442482087250376,0.115786266221816,3.82154206788824,0.000231023102310231,0.0231023102310231
D9Mit90,cort.thick,0.383027765510157,0.100245993729333,3.82087853350374,3.3003300330033e-05,0.0033003300330033
D1Mit236,BV.CORTICAL,0.474670903735226,0.124253116270269,3.82019315075161,9.9009900990099e-05,0.0099009900990099
D1Mit17,D1Mit14,-0.701654769572474,0.183858347792122,3.81627909745928,0,< 0.00323
D9Mit90,Tb.Th,-0.320349709355241,0.0839618679016972,3.81541903915606,0.000231023102310231,0.0231023102310231
D12Mit60,pctFat,0.479553099709609,0.125735663832489,3.81397835023557,0.000198019801980198,0.0194059405940594
D7MIT7,Tb.N,0.381786503986386,0.100103451580959,3.81391947986546,9.9009900990099e-05,0.0099009900990099
D18Mit4,cort.thick,0.447776533313125,0.117438954919281,3.81284501059204,3.3003300330033e-05,0.0033003300330033
D18Mit64,TV,0.460336037815661,0.120810917087536,3.81038443307333,0.000231023102310231,0.0228712871287129
D6Mit86,Femur.Length,-0.408779870376289,0.107340538886842,3.80825245164108,0.000132013201320132,0.0132013201320132
D3Mit230,BV.TV,-0.444071098983186,0.116625435482902,3.80766937456184,0.000198019801980198,0.0198019801980198
D5Mit95,Femur.Length,-0.440599890824517,0.115761839755659,3.80608922382801,0.000132013201320132,0.0132013201320132
D12Mit169,pQCT.fem.dens,-0.449207614130679,0.118058870261004,3.80494589807249,0.000132013201320132,0.0130693069306931
D18Mit147,D2Mit365,-1.03193445218664,0.271297533398431,3.80370008993457,0,< 0.00323
D18Mit147,pctFat,0.462577353211875,0.121668004604525,3.80196383359337,0.000198019801980198,0.0196039603960396
D7MIT93,body.weight,-0.493753954210164,0.129955017670012,3.79942200819001,0.000231023102310231,0.0231023102310231
D2Mit323,D18Mit123,-0.600567427554745,0.158329309912948,3.79315382530845,0,< 0.00323
D4Mit42,BV.TV.TRABECULAR,0.47101899520293,0.12420594549034,3.79224193611216,9.9009900990099e-05,0.0099009900990099
D17Mit164,pQCT.fem.dens,0.437739582424929,0.115462016690704,3.79119986789708,0.000132013201320132,0.0132013201320132
D16Mit5,BMD.g.cm2,0.433975207082266,0.11456181336389,3.78813144048096,0.000165016501650165,0.0165016501650165
D5Mit200,Tb.N,-0.427344702120595,0.112884329092173,3.78568668970569,9.9009900990099e-05,0.0099009900990099
D10Mit77,peri.c,-0.464260704371023,0.122683997918105,3.78419934342971,0.000198019801980198,0.0198019801980198
D8Mit292,STIFFNESS,-0.440885807545991,0.11651293333631,3.78400744811214,0.000165016501650165,0.0165016501650165
D8Mit92,C.Th,0.466621526635796,0.123323598117756,3.78371644809002,6.6006600660066e-05,0.0066006600660066
D6Mit14,cort.thick,0.416794407990832,0.110201517299336,3.78211133753004,3.3003300330033e-05,0.0033003300330033
D17MIT175,D19MIT108,-1.27971632320461,0.338409609072197,3.7815602420781,0,< 0.00323
D8Mit200,D17Mit76,-0.757863326877196,0.200463782730887,3.78054986568119,0,< 0.00323
D2MIT206,Femur.Length,0.380914578460834,0.100771784544298,3.77997254076005,0.000132013201320132,0.0132013201320132
D18Mit4,BV.TV,0.431063588123459,0.114064046058262,3.77913639766277,0.000198019801980198,0.0198019801980198
D8Mit92,STIFFNESS,-0.451355590681698,0.119507727081776,3.77679001771031,0.000165016501650165,0.0165016501650165
D17Mit76,C.Th,0.43559728125961,0.115495336091619,3.77155732863587,6.6006600660066e-05,0.00653465346534653
D9Mit90,pQCT.fem.dens,0.385569111223578,0.102365802828639,3.76658122702385,0.000165016501650165,0.0165016501650165
D18Mit9,pctFat,0.436080425287947,0.11578675462437,3.76623756925098,0.000231023102310231,0.0231023102310231
D5Mit95,TV,-0.463279487643705,0.12302579810567,3.76571007688794,0.000264026402640264,0.0264026402640264
D12Mit169,body.weight,0.48253264237573,0.128205299846995,3.76374957159806,0.000264026402640264,0.0261386138613861
D10Mit77,D5Mit95,-1.59772492135707,0.424568583334761,3.76317274539673,0,< 0.00323
D9Mit90,D6Mit86,-1.24287801761327,0.33045658879529,3.76109316550261,0,< 0.00323
D16Mit60,pctFat,0.419719081104251,0.111625954384088,3.76004920558225,0.000231023102310231,0.0231023102310231
D12Mit5,D5Mit146,-1.0753696124725,0.286065675164851,3.75917037880477,0,< 0.00323
D16Mit132,pQCT.fem.dens,0.50820731902052,0.135209612687592,3.75866263439979,0.000198019801980198,0.0198019801980198
D8Mit292,Femur.Length,-0.388446980131854,0.103376522681855,3.75759379455348,0.000132013201320132,0.0132013201320132
D8Mit124,Tb.N,-0.453700403293374,0.120831282011709,3.75482570191888,0.000132013201320132,0.0132013201320132
D8Mit124,C.Th,0.440360819028474,0.117361779920478,3.75216547778038,6.6006600660066e-05,0.0066006600660066
D9Mit253,Tb.N,-0.579908411396709,0.154633868761283,3.75020308320647,0.000132013201320132,0.0132013201320132
D18Mit123,BMD.g.cm2,0.409737102190238,0.109284407775188,3.74927320860921,0.000165016501650165,0.0165016501650165
D4MIT104,Tb.Th,0.335315472610349,0.089504988886293,3.74633276628114,0.000264026402640264,0.0264026402640264
D12Mit169,pctFat,0.470113065198036,0.125575805284566,3.74365956987269,0.000231023102310231,0.0228712871287129
D4Mit42,D2MIT113,-0.953361021995339,0.254816878449269,3.74135743203974,0,< 0.00323
D3MIT178,cort.thick,0.419270371988538,0.112079901844638,3.74081673063667,3.3003300330033e-05,0.0033003300330033
D4Mit111,BV.TV.TRABECULAR,0.50367875223902,0.134728885187113,3.73846151506043,0.000132013201320132,0.0132013201320132
D13Mit16,BV.CORTICAL,0.460540871205248,0.123239406550139,3.7369611238584,9.9009900990099e-05,0.0099009900990099
D13Mit88,Femur.Length,-0.365130526020994,0.097798434209146,3.73350073519733,0.000165016501650165,0.0165016501650165
D10Mit77,TV,-0.473477491715716,0.126870079251139,3.73198704147152,0.000264026402640264,0.0264026402640264
D4Mit15,D14Mit68,-0.662996967662913,0.177767949290389,3.7295641329579,0,< 0.00323
D13Mit16,peri.c,-0.457242777717341,0.122657969074533,3.72778696049907,0.000231023102310231,0.0231023102310231
D6Mit74,TV,-0.414754672597014,0.111263679857841,3.72767351508538,0.000264026402640264,0.0264026402640264
D14Mit75,STIFFNESS,0.421424407575352,0.113102113798436,3.72605244431056,0.000231023102310231,0.0231023102310231
D17Mit39,D3Mit19,-1.37060144109198,0.368167583906551,3.72276512382978,0,< 0.00323
D16Mit132,cort.thick,0.457625884737123,0.123020402368448,3.71991861452807,3.3003300330033e-05,0.0033003300330033
D10MIT96,body.weight,-0.561973798335183,0.151138723036967,3.718264830104,0.000297029702970297,0.0297029702970297
D15Mit242,peri.c,0.460183800325242,0.123797311079113,3.71723582938857,0.000231023102310231,0.0231023102310231
D5Mit95,endo.c,-0.472453968440194,0.127110022634494,3.71688997175887,0.000165016501650165,0.0165016501650165
D16Mit5,Tb.N,0.43871967247498,0.118095232019469,3.71496515966583,0.000132013201320132,0.0132013201320132
D2Mit395,Femur.Length,0.371526066541245,0.100178285026746,3.7086487000856,0.000165016501650165,0.0165016501650165
D10MIT96,endo.c,-0.462213071077262,0.124638401448812,3.70843227853086,0.000165016501650165,0.0165016501650165
D8Mit92,peri.c,-0.45465000460867,0.122604044676331,3.70827900342867,0.000231023102310231,0.0231023102310231
D2Mit365,BV.CORTICAL,0.45973522173394,0.12401185543307,3.7071876727307,0.000132013201320132,0.0132013201320132
D8Mit124,BV.TV.TRABECULAR,-0.49125291287897,0.132603310028808,3.70468062050822,0.000132013201320132,0.0132013201320132
D18Mit9,STIFFNESS,0.401650545310512,0.108444987867044,3.70372622294857,0.000231023102310231,0.0231023102310231
D8Mit124,D6Mit14,-1.90246392407555,0.513954239884865,3.70162122702157,0,< 0.00323
D4MIT104,STIFFNESS,0.443673145756884,0.119884399975934,3.70084135922562,0.000231023102310231,0.0231023102310231
D5MIT88,ROI.L2.4.BMD,0.455477936988178,0.123109799313076,3.69976995762839,6.6006600660066e-05,0.0066006600660066
D11Mit214,cort.thick,0.440354776250413,0.119060828823911,3.69856971936327,3.3003300330033e-05,0.0033003300330033
D6Mit86,TV,-0.474011742707697,0.128166112750137,3.6984170974413,0.00033003300330033,0.033003300330033
D19Mit40,BV.TV,-0.419526288705839,0.113441839256868,3.69816190793505,0.000297029702970297,0.0294059405940594
D14Mit5,TV,0.337204817697871,0.0912180230151319,3.69669070378704,0.00033003300330033,0.0326732673267327
D18Mit9,BV.TV.TRABECULAR,-0.444597571904566,0.120327425628595,3.69489806319692,0.000132013201320132,0.0132013201320132
D15MIT80,STIFFNESS,0.438040697089379,0.118553126890153,3.69488944391361,0.000231023102310231,0.0231023102310231
D2Mit395,Tb.Th,0.239111437933089,0.0647147596945558,3.69485167003107,0.000297029702970297,0.0297029702970297
D4Mit170,D5Mit200,-0.954427152795052,0.258319453914708,3.69475522780481,0,< 0.00323
D14Mit98,STIFFNESS,0.442020748727463,0.11973716204351,3.69159199352698,0.000231023102310231,0.0231023102310231
D4Mit111,Tb.N,0.453888384284301,0.122964748481477,3.69120735730757,0.000132013201320132,0.0132013201320132
D1Mit540,BV.CORTICAL,0.482473429542455,0.130761685730331,3.68971558333575,0.000132013201320132,0.0132013201320132
D10Mit14,BV.TV,0.540901943161973,0.146640784166782,3.68861873069896,0.000297029702970297,0.0297029702970297
D1Mit7,TV,-0.439547991445683,0.119321666137502,3.68372321367994,0.000396039603960396,0.0396039603960396
D9Mit12,body.weight,-0.448017242826417,0.121679594428759,3.6819422757751,0.000297029702970297,0.0297029702970297
D18Mit9,Tb.Th,0.333921496401257,0.0907141255289415,3.68103086982548,0.000297029702970297,0.0297029702970297
D3Mit60,Femur.Length,0.448043940908352,0.121781931246095,3.67906746365314,0.000198019801980198,0.0198019801980198
D15Mit242,TV,0.470590723859584,0.12793691542041,3.67830287539127,0.000396039603960396,0.0396039603960396
D10Mit14,Tb.N,0.476027288032633,0.129445679523935,3.67742893994863,0.000132013201320132,0.0132013201320132
D2Mit395,BMD.g.cm2,0.405397836700755,0.110249451236538,3.67709618645611,0.000231023102310231,0.0231023102310231
D6Mit86,peri.c,-0.455755662556123,0.123979166569857,3.67606651315345,0.000264026402640264,0.0264026402640264
D3Mit230,Femur.Length,0.365794118810615,0.0995208620222936,3.67555215436813,0.000198019801980198,0.0198019801980198
D16Mit5,Femur.Length,0.382010834075674,0.103946215471444,3.67508169819437,0.000198019801980198,0.0198019801980198
D14Mit5,D7MIT93,-0.996201590530133,0.271195848066278,3.67336593695443,0,< 0.00323
D13Mit16,TV,-0.451845949171333,0.123071542275554,3.67140884738132,0.000396039603960396,0.0396039603960396
D19Mit68,TV,-0.444015212952663,0.120980213577262,3.67014737223208,0.000396039603960396,0.0396039603960396
D14Mit68,D10Mit126,-0.896745949126805,0.244407424961508,3.66906181049137,0,< 0.00323
D8Mit92,BV.CORTICAL,-0.461112936058168,0.125741801785266,3.66714115362867,0.000132013201320132,0.0132013201320132
D3Mit60,C.Th,0.466282892501922,0.12728648111703,3.66325542516343,6.6006600660066e-05,0.0066006600660066
D2Mit323,BV.TV,-0.395821171251389,0.108056372219161,3.66309883556502,0.00033003300330033,0.033003300330033
D7Mit228,BMD.g.cm2,0.399528918805334,0.109077172326198,3.66280964462972,0.000297029702970297,0.0297029702970297
